symbol,orderId,side,realizedPnl,commission,time,telegram_id
BNBUSDT,29964437872,BUY,0.0,0.01876384,2021-04-14 17:14:42,288892268
BTCUSDT,17868291730,SELL,0.06493,0.02499205,2021-04-14 20:59:28,288892268
ETHUSDT,8389765495426200374,BUY,0.0,0.02092418,2021-04-17 19:01:41,288892268
ETHUSDT,8389765495443891060,SELL,-1.68165,0,2021-04-18 03:27:21,288892268
BNBUSDT,30103748154,BUY,0.0,0.02085978,2021-04-18 06:20:25,288892268
BNBUSDT,30046637514,BUY,0.0,0.01958816,2021-04-16 16:51:32,288892268
BTCUSDT,17946005847,BUY,0.0,0.02456956,2021-04-16 09:03:16,288892268
BNBUSDT,30100695309,SELL,1.1944,0.02049436,2021-04-18 04:38:17,288892268
BNBUSDT,30101198072,SELL,-0.0184,0.02000924,2021-04-18 06:10:15,288892268
BNBUSDT,30047392381,SELL,1.1897,0.02006404,2021-04-16 16:55:50,288892268
BNBUSDT,30097365469,BUY,0.0,0.02001660,2021-04-18 04:20:51,288892268
BTCUSDT,18041452690,BUY,0.0,0.04541528,2021-04-18 06:20:25,288892268
BNBUSDT,30104230267,SELL,-2.06492,0,2021-04-18 06:21:53,288892268
BNBUSDT,29968785430,SELL,2.15838,0.01962720,2021-04-14 17:32:13,288892268
BNBUSDT,30054271492,SELL,5.7372,0.02188304,2021-04-17 07:17:07,288892268
ETHUSDT,8389765495439786958,BUY,0.0,0.02077398,2021-04-18 03:23:57,288892268
BNBUSDT,30166040421,BUY,0.0,0.01916228,2021-04-19 18:46:56,288892268
BNBUSDT,30177542362,SELL,2.6049,0.02020423,2021-04-19 22:13:45,288892268
BTCUSDT,18171201439,SELL,-12.33583999,0.13343702,2021-04-19 22:14:35,288892268
BNBUSDT,30170835149,SELL,1.9359,0.01993663,2021-04-19 19:10:15,288892268
BNBUSDT,30329716498,SELL,-0.1241,0,2021-04-23 00:02:15,288892268
BCHUSDT,11662881399,BUY,0.0,0.01898332,2021-04-23 00:04:48,288892268
BNBUSDT,30329716498,SELL,-0.49904,0,2021-04-23 00:02:15,288892268
BNBUSDT,30329716498,SELL,-0.1241,0,2021-04-23 00:02:15,288892268
BCHUSDT,11670908982,SELL,-0.00305,0.01918816,2021-04-23 05:16:45,288892268
BNBUSDT,30329716498,SELL,-0.1241,0,2021-04-23 00:02:15,288892268
BNBUSDT,30329716498,SELL,-0.1235,0,2021-04-23 00:02:15,288892268
BCHUSDT,11670696116,SELL,1.9824,0.01966776,2021-04-23 04:56:39,288892268
BCHUSDT,11671512056,BUY,0.0,0.01850666,2021-04-23 05:24:02,288892268
BNBUSDT,30318975994,BUY,0.0,0.01825653,2021-04-22 23:28:14,288892268
BCHUSDT,11665040617,SELL,-0.00896,0.01897974,2021-04-23 03:04:47,288892268
BCHUSDT,11671781903,SELL,-1.35564,0,2021-04-23 05:25:00,288892268
ETHUSDT,8389765495751987336,BUY,0.0,0.01844734,2021-04-23 05:25:46,288892268
BNBUSDT,30329716498,SELL,-0.12314,0,2021-04-23 00:02:15,288892268
BCHUSDT,11664574327,SELL,1.97848,0.01977472,2021-04-23 00:21:49,288892268
ETHUSDT,8389765495759652853,SELL,2.52021,0.01902641,2021-04-23 05:53:08,288892268
BCHUSDT,11669707106,BUY,0.0,0.01903209,2021-04-23 04:50:21,288892268
ETHUSDT,8389765495761956647,SELL,-0.00088,0.01887600,2021-04-23 08:18:20,288892268
ETHUSDT,8389765495933457418,BUY,0.0,0.01964943,2021-04-26 00:36:17,288892268
BCHUSDT,11735419711,BUY,0.0,0.01893619,2021-04-26 00:45:25,288892268
ETHUSDT,8389765495944516536,SELL,1.61854,0.01986019,2021-04-26 01:15:56,288892268
BCHUSDT,11739595627,SELL,2.29416,0.01985385,2021-04-26 02:05:38,288892268
ETHUSDT,8389765495946834321,SELL,5.13544,0.02214026,2021-04-26 03:15:55,288892268
BCHUSDT,11741074704,SELL,7.29828,0.02185550,2021-04-26 09:39:04,288892268
BNBUSDT,30599484610,BUY,0.0,0.02050056,2021-04-29 20:00:26,288892268
BNBUSDT,30604855326,SELL,1.37322,0.02104984,2021-04-29 23:32:00,288892268
BNBUSDT,30629460493,SELL,4.08096,0.02213294,2021-04-30 09:47:13,288892268
BNBUSDT,30783582118,SELL,1.57284,0.03066720,2021-05-05 10:40:42,288892268
BNBUSDT,30831499911,SELL,1.70484,0.03072000,2021-05-06 03:26:09,288892268
BNBUSDT,30599460255,BUY,0.0,0.03307815,2021-04-29 20:00:21,290751057
BNBUSDT,30604839503,SELL,2.18246,0.03281051,2021-04-29 23:32:08,290751057
BNBUSDT,30629460353,SELL,6.6744,0.03688853,2021-04-30 09:47:13,290751057
BCHUSDT,11919974631,BUY,0.0,0.05717509,2021-05-04 03:50:40,290751057
BNBUSDT,30757963425,BUY,0.0,0.05649776,2021-05-04 03:51:40,290751057
BNBUSDT,30759616888,SELL,2.8666,0.05764440,2021-05-04 04:17:22,290751057
BNBUSDT,30760654114,SELL,-0.00836,0.05649441,2021-05-04 05:22:51,290751057
BCHUSDT,11921018345,SELL,2.0445,0.05779642,2021-05-04 12:23:11,290751057
BCHUSDT,11930276067,SELL,6.79192,0.06008834,2021-05-04 13:19:04,290751057
BNBUSDT,30780096918,BUY,0.0,0.05759006,2021-05-04 17:36:16,290751057
BCHUSDT,11937083693,BUY,0.0,0.05796455,2021-05-04 17:37:03,290751057
ETHUSDT,8389765496453645905,BUY,0.0,0.05631666,2021-05-04 18:59:23,290751057
ETHUSDT,8389765496462915866,SELL,4.69689,0.05754810,2021-05-04 21:04:18,290751057
ETHUSDT,8389765496472615578,SELL,-0.00352,0.05696257,2021-05-05 02:49:49,290751057
BCHUSDT,11937829194,SELL,2.86944,0.05891583,2021-05-05 03:30:22,290751057
BCHUSDT,11949473826,SELL,8.9392,0.06173672,2021-05-05 03:59:02,290751057
BNBUSDT,30783588606,SELL,2.94584,0.05876840,2021-05-05 10:40:43,290751057
BNBUSDT,30831513452,SELL,3.22483,0.05888000,2021-05-06 03:26:09,290751057
BCHUSDT,11919970104,BUY,0.0,0.03379456,2021-05-04 03:50:40,318608339
BNBUSDT,30757945477,BUY,0.0,0.03346506,2021-05-04 03:51:34,318608339
BNBUSDT,30759604910,SELL,1.74278,0.03416218,2021-05-04 04:21:52,318608339
BNBUSDT,30760783583,SELL,-0.05174,0.03344437,2021-05-04 05:22:32,318608339
BCHUSDT,11921019396,SELL,1.2083,0.03427787,2021-05-04 12:23:11,318608339
BCHUSDT,11930273682,SELL,3.99986,0.03539450,2021-05-04 13:19:04,318608339
BNBUSDT,30780096995,BUY,0.0,0.03379536,2021-05-04 17:36:16,318608339
BCHUSDT,11937088819,BUY,0.0,0.03397512,2021-05-04 17:37:03,318608339
BCHUSDT,11937832882,SELL,1.66668,0.03444540,2021-05-04 17:55:24,318608339
BCHUSDT,11938295728,SELL,-0.04872,0.03415202,2021-05-04 18:07:42,318608339
ETHUSDT,8389765496453635273,BUY,0.0,0.03301189,2021-05-04 18:59:23,318608339
BCHUSDT,11938600037,BUY,0.0,0.03423165,2021-05-04 19:01:51,318608339
BCHUSDT,11939873025,SELL,1.73446,0.03492543,2021-05-04 19:05:01,318608339
BCHUSDT,11939950078,SELL,-0.03913,0.03421600,2021-05-04 19:44:00,318608339
ETHUSDT,8389765496462912508,SELL,2.7355,0.03345879,2021-05-04 21:04:18,318608339
ETHUSDT,8389765496472612679,SELL,-0.03198,0.03364639,2021-05-05 02:49:50,318608339
BNBUSDT,30783580176,SELL,1.17882,0.02300176,2021-05-05 10:40:42,318608339
BNBUSDT,30783580176,SELL,0.653,0.01277800,2021-05-05 10:40:42,318608339
BNBUSDT,30831519893,SELL,1.8408,0.03327999,2021-05-06 03:26:09,318608339
BTCUSDT,13936404134,BUY,0.0,0.09383496,2021-02-09 17:22:54,321430685
BTCUSDT,13936406609,SELL,-1.55585,0.09321262,2021-02-09 18:11:45,321430685
BTCUSDT,13952399304,SELL,-1.1363,0.09469748,2021-02-09 22:44:58,321430685
BTCUSDT,14053614551,BUY,0.0,0.09235054,2021-02-11 12:55:01,321430685
BTCUSDT,14053884666,SELL,0.90105,0.09271096,2021-02-11 12:59:44,321430685
BTCUSDT,14235830394,SELL,3.1119,0.19795300,2021-02-14 14:22:21,321430685
BTCUSDT,13952397333,BUY,0.0,0.09515200,2021-02-09 22:42:16,321430685
BTCUSDT,14263500896,BUY,0.0,0.04799590,2021-02-15 03:37:04,321430685
BTCUSDT,14267251681,SELL,-2.00245,0.09311942,2021-02-15 04:21:09,321430685
BTCUSDT,14036474170,SELL,0.0211,0.09099998,2021-02-11 05:54:57,321430685
BTCUSDT,14230834485,BUY,0.0,0.19670824,2021-02-14 12:11:07,321430685
BTCUSDT,14058957169,BUY,0.0,0.18648448,2021-02-11 14:46:12,321430685
BTCUSDT,13987987911,SELL,-0.98615,0.09386454,2021-02-10 12:32:46,321430685
BTCUSDT,14267436585,SELL,5.00621,0.20311856,2021-02-15 04:24:58,321430685
BTCUSDT,14062392487,SELL,7.06806,0.11471791,2021-02-11 15:35:47,321430685
BTCUSDT,14265335996,SELL,0.06125,0.09601630,2021-02-15 04:13:07,321430685
BTCUSDT,14062392487,SELL,4.70664,0.07647644,2021-02-11 15:35:47,321430685
BTCUSDT,13980122650,SELL,-0.8999,0.09320200,2021-02-10 09:25:32,321430685
BTCUSDT,14036473515,BUY,0.0,0.09099154,2021-02-11 05:54:54,321430685
BTCUSDT,14266952962,BUY,0.0,0.04696020,2021-02-15 04:19:19,321430685
BTCUSDT,13987986033,BUY,0.0,0.09425900,2021-02-10 12:12:18,321430685
BTCUSDT,14267252565,BUY,0.0,0.10055804,2021-02-15 04:21:26,321430685
BTCUSDT,13946438391,BUY,0.0,0.09444358,2021-02-09 20:32:09,321430685
BTCUSDT,13946441817,SELL,-1.28155,0.09393096,2021-02-09 21:10:49,321430685
BTCUSDT,13980120988,BUY,0.0,0.09356196,2021-02-10 09:20:26,321430685
BTCUSDT,14320464700,SELL,2.24523,0.01977725,2021-02-16 05:41:28,321430685
BTCUSDT,14706071856,BUY,0.0,0.00067609,2021-02-22 11:58:16,321430685
BTCUSDT,14785951786,BUY,0.0,0.00082053,2021-02-23 10:27:08,321430685
BTCUSDT,14706072365,BUY,0.0,0.00067609,2021-02-22 11:58:16,321430685
BTCUSDT,14711266462,SELL,-3.0528,0.00137205,2021-02-22 12:09:43,321430685
BTCUSDT,14792207673,SELL,25.6683,0.00180460,2021-02-23 11:15:40,321430685
BTCUSDT,14791716609,SELL,19.2927,0.00179578,2021-02-23 11:15:05,321430685
BTCUSDT,14317682393,BUY,0.0,0.04719790,2021-02-16 02:35:11,321430685
BTCUSDT,14592694865,BUY,0.0,0.00115904,2021-02-20 14:18:46,321430685
BTCUSDT,14646857827,SELL,12.13749,0.00124171,2021-02-21 12:26:01,321430685
BTCUSDT,14759936613,BUY,0.0,0.00068849,2021-02-23 04:51:56,321430685
BTCUSDT,14788425932,SELL,6.8264,0.00165527,2021-02-23 10:43:35,321430685
BTCUSDT,14314045511,SELL,0.3556,0.19249536,2021-02-16 00:05:44,321430685
BTCUSDT,14710838306,SELL,-0.52271999,0.00137212,2021-02-22 12:07:55,321430685
BTCUSDT,14719450382,SELL,4.9571,0.00149522,2021-02-22 14:25:26,321430685
BTCUSDT,14293352635,BUY,0.0,0.19235312,2021-02-15 15:03:21,321430685
BTCUSDT,14712906475,BUY,0.0,0.00133103,2021-02-22 12:33:03,321430685
BTCUSDT,14365061045,BUY,0.0,0.04779130,2021-02-16 20:10:31,321430685
BTCUSDT,14717767956,BUY,0.0,0.00075872,2021-02-22 14:20:27,321430685
BTCUSDT,14789742673,BUY,0.0,0.00089328,2021-02-23 11:09:33,321430685
BTCUSDT,14371149625,SELL,2.76672,0.07757276,2021-02-16 22:00:29,321430685
BTCUSDT,14714422425,SELL,0.60184,0.00029862,2021-02-22 12:59:11,321430685
BTCUSDT,14727176792,BUY,0.0,0.00149496,2021-02-22 16:14:07,321430685
BTCUSDT,14371149625,SELL,0.6837,0.01939000,2021-02-16 22:00:29,321430685
BTCUSDT,14714422425,SELL,2.10336,0.00104518,2021-02-22 12:59:11,321430685
BTCUSDT,14766108148,SELL,8.9532,0.00137363,2021-02-23 05:30:58,321430685
BTCUSDT,14789741891,BUY,0.0,0.00089385,2021-02-23 11:09:33,321430685
BTCUSDT,14727570791,SELL,-54.8264,0.00295511,2021-02-22 16:16:19,321430685
BTCUSDT,14788425983,SELL,6.8264,0.00165527,2021-02-23 10:43:35,321430685
BTCUSDT,14320464700,SELL,2.25139,0.01977971,2021-02-16 05:41:28,321430685
BTCUSDT,14320464700,SELL,6.72753,0.05932849,2021-02-16 05:41:28,321430685
BTCUSDT,14785963077,BUY,0.0,0.00082031,2021-02-23 10:27:09,321430685
ETHUSDT,8389765493362552042,SELL,-0.116,0.00023339,2021-02-28 05:53:56,321430685
BTCUSDT,15396821035,SELL,0.44556,0.00021993,2021-03-04 08:22:23,321430685
BNBUSDT,28869011831,BUY,0.0,0.00005933,2021-03-10 04:10:36,321430685
ETHUSDT,8389765493348336611,BUY,0.0,0.00011244,2021-02-28 01:28:49,321430685
ETHUSDT,8389765493351275998,SELL,1.70688,0.00022367,2021-02-28 02:01:42,321430685
ETHUSDT,8389765493609886046,BUY,0.0,0.00011841,2021-03-05 03:08:12,321430685
BTCUSDT,15454743194,SELL,0.02685,0.00023117,2021-03-05 06:20:36,321430685
BTCUSDT,15782902764,BUY,0.0,0.00007079,2021-03-10 05:48:59,321430685
BTCUSDT,15790256665,SELL,0.05668,0.00013814,2021-03-10 07:09:28,321430685
ETHUSDT,8389765493486871219,BUY,0.0,0.00010720,2021-03-02 22:04:23,321430685
BTCUSDT,15434531505,BUY,0.0,0.00011252,2021-03-04 20:12:32,321430685
BTCUSDT,15437776643,SELL,0.53916,0.00022715,2021-03-05 01:59:16,321430685
BTCUSDT,15453382033,BUY,0.0,0.00011441,2021-03-05 02:21:48,321430685
ETHUSDT,8389765493854112222,SELL,0.40404,0.00012104,2021-03-10 05:12:30,321430685
ETHUSDT,8389765493357792327,BUY,0.0,0.00011686,2021-02-28 05:44:18,321430685
ETHUSDT,8389765493498075699,SELL,15.37755,0.00021898,2021-03-03 15:13:00,321430685
ETHUSDT,8389765493599241206,SELL,0.60135,0.00022841,2021-03-04 22:06:14,321430685
ETHUSDT,8389765493852126184,BUY,0.0,0.00006193,2021-03-10 04:10:38,321430685
BTCUSDT,15390032150,BUY,0.0,0.00011096,2021-03-04 06:47:25,321430685
ETHUSDT,8389765493596025124,BUY,0.0,0.00011427,2021-03-04 20:48:56,321430685
ETHUSDT,8389765493612869278,SELL,0.54782,0.00023611,2021-03-05 06:58:12,321430685
BNBUSDT,28872168688,SELL,0.99495,0.00011870,2021-03-10 05:48:30,321430685
BNBUSDT,28981472831,SELL,0.1008,0.00002885,2021-03-12 22:00:33,321430685
ETHUSDT,8389765493896239004,SELL,0.0,0.00006008,2021-03-11 02:03:38,321430685
BNBUSDT,28965308182,BUY,0.0,0.00003037,2021-03-12 15:05:25,321430685
ETHUSDT,8389765493977457532,BUY,0.0,0.00003313,2021-03-12 15:27:18,321430685
ETHUSDT,8389765493984178298,SELL,0.3111,0.00002356,2021-03-12 17:22:18,321430685
ETHUSDT,8389765493895143629,SELL,1.01582,0.00006030,2021-03-10 23:31:12,321430685
BCHUSDT,10986808049,SELL,0.35816,0.00003017,2021-03-12 12:49:26,321430685
ETHUSDT,8389765493993789271,SELL,0.3332,0.00004083,2021-03-12 22:00:46,321430685
ETHUSDT,8389765493891129011,BUY,0.0,0.00006091,2021-03-10 23:08:31,321430685
BNBUSDT,28973691327,SELL,0.84951,0.00003240,2021-03-12 17:14:08,321430685
BCHUSDT,10986370876,BUY,0.0,0.00003024,2021-03-12 12:30:01,321430685
BCHUSDT,10987008515,SELL,-0.0044,0.00003074,2021-03-12 15:01:23,321430685
BCHUSDT,11919975170,BUY,0.0,0.04851030,2021-05-04 03:50:41,321549125
BNBUSDT,30757959390,BUY,0.0,0.04752746,2021-05-04 03:51:38,321549125
BNBUSDT,30759611558,SELL,2.40696,0.04720572,2021-05-04 04:17:50,321549125
BNBUSDT,30760668453,SELL,-0.01045,0.04880780,2021-05-04 05:22:50,321549125
BCHUSDT,11921022857,SELL,1.78596,0.04902829,2021-05-04 12:23:11,321549125
BCHUSDT,11930274706,SELL,5.67672,0.05097739,2021-05-04 13:18:54,321549125
BNBUSDT,30780103645,BUY,0.0,0.04881988,2021-05-04 17:36:16,321549125
BCHUSDT,11937087585,BUY,0.0,0.04890708,2021-05-04 17:37:03,321549125
BCHUSDT,11937828129,SELL,2.387,0.04966547,2021-05-04 17:55:24,321549125
BCHUSDT,11938297337,SELL,-0.00375,0.04910200,2021-05-04 18:07:42,321549125
ETHUSDT,8389765496453637722,BUY,0.0,0.04789280,2021-05-04 18:59:23,321549125
BCHUSDT,11938601571,BUY,0.0,0.04907061,2021-05-04 19:01:53,321549125
BCHUSDT,11939878586,SELL,2.1712,0.04523884,2021-05-04 19:04:53,321549125
BCHUSDT,11939878586,SELL,0.24024,0.00498435,2021-05-04 19:04:53,321549125
BCHUSDT,11939946951,SELL,-0.01292,0.02556419,2021-05-04 19:44:00,321549125
BCHUSDT,11939946951,SELL,-0.01054,0.02330902,2021-05-04 19:44:00,321549125
ETHUSDT,8389765496462911567,SELL,4.04817,0.04951206,2021-05-04 21:04:18,321549125
ETHUSDT,8389765496472614870,SELL,-0.02849,0.04788140,2021-05-05 02:49:50,321549125
BNBUSDT,30783580209,SELL,2.6144,0.05111744,2021-05-05 10:40:42,321549125
BNBUSDT,30831522054,SELL,2.67976,0.04864000,2021-05-06 03:26:09,321549125
BTCUSDT,14766105207,SELL,0.53443,0.02072089,2021-02-23 05:30:58,350076154
BTCUSDT,14789749705,BUY,0.0,0.89670784,2021-02-23 11:09:38,350076154
BTCUSDT,14706094485,BUY,0.0,0.94803030,2021-02-22 11:58:16,350076154
BTCUSDT,14719451784,SELL,4.77275,0.53370010,2021-02-22 14:25:26,350076154
BTCUSDT,14592714077,BUY,0.0,1.86918344,2021-02-20 14:19:04,350076154
BTCUSDT,14646862701,SELL,57.29258,1.89210047,2021-02-21 12:26:07,350076154
BTCUSDT,14710413089,SELL,11.28477,1.90057450,2021-02-22 12:05:00,350076154
BTCUSDT,14714425923,SELL,7.18701999,1.88601577,2021-02-22 12:59:17,350076154
BTCUSDT,14719451784,SELL,12.40915,1.38762026,2021-02-22 14:25:26,350076154
BTCUSDT,14766105207,SELL,1.60329,0.06216267,2021-02-23 05:30:58,350076154
BTCUSDT,14788422424,SELL,33.63996,1.79267990,2021-02-23 10:43:35,350076154
BTCUSDT,14791711592,SELL,-10.93092,1.78904331,2021-02-23 11:10:59,350076154
BTCUSDT,14717497521,BUY,0.0,0.95722380,2021-02-22 14:16:08,350076154
BTCUSDT,14727216124,BUY,0.0,1.86456816,2021-02-22 16:15:56,350076154
BTCUSDT,14727568470,SELL,-537.24798,5.43348928,2021-02-22 16:16:22,350076154
BTCUSDT,14712925576,BUY,0.0,1.88314096,2021-02-22 12:33:22,350076154
BTCUSDT,14759914275,BUY,0.0,0.89205972,2021-02-23 04:52:08,350076154
BTCUSDT,14721651836,BUY,0.0,0.95962608,2021-02-22 16:10:59,350076154
BTCUSDT,14766105207,SELL,44.3635,1.71983636,2021-02-23 05:30:58,350076154
BTCUSDT,14785963178,BUY,0.0,0.88961196,2021-02-23 10:27:09,350076154
BTCUSDT,15390034524,BUY,0.0,0.90395520,2021-03-04 06:49:01,350076154
BTCUSDT,15396900045,SELL,1.5848,0.19714592,2021-03-04 08:22:23,350076154
BTCUSDT,15396900045,SELL,12.96994,1.61658637,2021-03-04 08:22:23,350076154
BCHUSDT,11919969171,BUY,0.0,0.03360457,2021-05-04 03:50:40,378276700
BNBUSDT,30757954906,BUY,0.0,0.03342222,2021-05-04 03:51:37,378276700
BNBUSDT,30759603272,SELL,1.73056,0.03411444,2021-05-04 04:18:03,378276700
BNBUSDT,30760677980,SELL,-0.0052,0.03342014,2021-05-04 05:22:47,378276700
BCHUSDT,11921020119,SELL,1.32526,0.03433120,2021-05-04 12:23:39,378276700
BCHUSDT,11930289570,SELL,3.90915,0.03497172,2021-05-04 13:19:04,378276700
BNBUSDT,30780096576,BUY,0.0,0.03380286,2021-05-04 17:36:16,378276700
BCHUSDT,11937085876,BUY,0.0,0.03379834,2021-05-04 17:37:03,378276700
ETHUSDT,8389765496453654688,BUY,0.0,0.03298333,2021-05-04 18:59:24,378276700
ETHUSDT,8389765496462915506,SELL,2.74425,0.03343430,2021-05-04 21:03:18,378276700
ETHUSDT,8389765496472545437,SELL,-0.00156,0.03362943,2021-05-05 02:50:59,378276700
BCHUSDT,11937836534,SELL,1.67098,0.03446673,2021-05-05 03:30:32,378276700
BCHUSDT,11949478235,SELL,5.18236,0.03587128,2021-05-05 03:59:02,378276700
BNBUSDT,30783581883,SELL,1.7997,0.03577470,2021-05-05 10:40:43,378276700
BNBUSDT,30831520522,SELL,1.82273,0.03327999,2021-05-06 03:26:09,378276700
BTCUSDT,12336856753,BUY,0.0,0.07499404,2021-01-17 11:54:24,389484326
BTCUSDT,13364033757,BUY,0.0,1.05906144,2021-01-31 18:40:58,389484326
BTCUSDT,11775976505,BUY,0.0,0.01583800,2021-01-10 13:20:49,389484326
BTCUSDT,13365806640,SELL,-54.87511826,1.45463990,2021-01-31 19:19:41,389484326
XRPUSDT,10900480774,BUY,0.0,1.03478102,2021-02-01 09:53:10,389484326
XRPUSDT,10904563010,SELL,0.0,0.01547280,2021-02-01 11:05:17,389484326
XRPUSDT,10908442698,SELL,-0.18,0.05614400,2021-02-01 12:35:41,389484326
BTCUSDT,13687831251,SELL,0.28696,0.12209593,2021-02-06 01:52:40,389484326
BTCUSDT,11899730770,SELL,1.52528,0.02570948,2021-01-11 19:23:27,389484326
BTCUSDT,12507917269,BUY,0.0,0.07826500,2021-01-20 05:24:10,389484326
BTCUSDT,12659640599,BUY,0.0,0.38906060,2021-01-22 00:30:26,389484326
BTCUSDT,12928558848,BUY,0.0,0.38964396,2021-01-26 08:45:52,389484326
ETHUSDT,8389765490767973270,BUY,0.0,0.01021888,2021-01-10 13:24:47,389484326
BTCUSDT,12968354715,SELL,19.02973333,0.72072761,2021-01-26 12:51:36,389484326
BTCUSDT,13687791400,SELL,0.12411,0.04573258,2021-02-06 01:51:42,389484326
BTCUSDT,13687791400,SELL,0.32616,0.12195164,2021-02-06 01:51:42,389484326
BTCUSDT,11980611720,SELL,1.40722,0.01394740,2021-01-12 19:20:13,389484326
BTCUSDT,11980611720,SELL,1.40722,0.01394740,2021-01-12 19:20:13,389484326
BTCUSDT,11814101774,BUY,0.0,0.07842274,2021-01-10 22:27:48,389484326
XRPUSDT,10900909179,BUY,0.0,1.21513480,2021-02-01 10:00:36,389484326
BTCUSDT,11974796414,BUY,0.0,0.01338451,2021-01-12 16:25:21,389484326
BTCUSDT,11890122467,SELL,3.69278,0.05348411,2021-01-11 16:53:13,389484326
BTCUSDT,12221498565,SELL,9.82435,0.21529494,2021-01-15 18:34:13,389484326
BTCUSDT,12590157022,BUY,0.0,0.08246628,2021-01-21 05:36:37,389484326
BTCUSDT,12968354715,SELL,6.81353333,0.25740960,2021-01-26 12:51:36,389484326
ETHUSDT,8389765490796908600,SELL,2.1126,0.03058968,2021-01-11 00:52:59,389484326
BTCUSDT,13365806640,SELL,-0.49343043,0.01310524,2021-01-31 19:19:41,389484326
XRPUSDT,10900909179,BUY,0.0,0.77770216,2021-02-01 10:00:36,389484326
BTCUSDT,12221498565,SELL,9.82435,0.21529494,2021-01-15 18:34:13,389484326
BTCUSDT,12348885955,SELL,11.2081,0.22496000,2021-01-17 14:03:59,389484326
BTCUSDT,11856185809,BUY,0.0,0.01313616,2021-01-11 08:49:33,389484326
BTCUSDT,12590157022,BUY,0.0,0.08246628,2021-01-21 05:36:37,389484326
BTCUSDT,11815553717,SELL,5.6691,0.29465400,2021-01-10 22:34:07,389484326
ETHUSDT,8389765490767973270,BUY,0.0,0.01021888,2021-01-10 13:24:47,389484326
LTCUSDT,9740180660,BUY,0.0,0.00980816,2021-01-10 19:36:06,389484326
BTCUSDT,12968354715,SELL,5.77671333,0.21879224,2021-01-26 12:51:36,389484326
BTCUSDT,13365806640,SELL,-0.98736086,0.02621028,2021-01-31 19:19:41,389484326
XRPUSDT,10904563010,SELL,0.0,0.00048974,2021-02-01 11:05:17,389484326
BTCUSDT,13686632554,BUY,0.0,0.18253027,2021-02-06 01:10:02,389484326
BTCUSDT,13687791400,SELL,0.55887999,0.21341062,2021-02-06 01:51:42,389484326
BTCUSDT,13688077633,SELL,4.2393,0.40004640,2021-02-06 02:00:27,389484326
LTCUSDT,9747692952,BUY,0.0,0.01864400,2021-01-11 05:17:06,389484326
BTCUSDT,12501142984,BUY,0.0,0.07292100,2021-01-19 21:29:47,389484326
BTCUSDT,12597589387,BUY,0.0,0.07355194,2021-01-21 10:55:50,389484326
BTCUSDT,13045466175,BUY,0.0,0.20222676,2021-01-27 16:39:59,389484326
BTCUSDT,11890122467,SELL,3.69278,0.05348411,2021-01-11 16:53:13,389484326
BTCUSDT,11879564817,BUY,0.0,0.01922442,2021-01-11 16:09:43,389484326
BTCUSDT,13364033757,BUY,0.0,0.26476136,2021-01-31 18:40:58,389484326
XRPUSDT,10900956959,SELL,6.27297274,0.41948048,2021-02-01 10:01:17,389484326
BTCUSDT,12211540804,BUY,0.0,0.07258000,2021-01-15 17:38:10,389484326
BTCUSDT,11775976505,BUY,0.0,0.01583800,2021-01-10 13:20:49,389484326
BTCUSDT,11814101774,BUY,0.0,0.07842274,2021-01-10 22:27:48,389484326
BTCUSDT,11780161858,BUY,0.0,0.02293674,2021-01-10 19:22:44,389484326
BTCUSDT,13217673443,BUY,0.0,0.10298880,2021-01-29 21:31:28,389484326
BTCUSDT,11815553717,SELL,5.6691,0.29465400,2021-01-10 22:34:07,389484326
XRPUSDT,10904563010,SELL,0.0,0.10315200,2021-02-01 11:05:17,389484326
XRPUSDT,10904681539,BUY,0.01210942,0.00146444,2021-02-01 11:08:11,389484326
XRPUSDT,10908371433,BUY,0.0,0.26342817,2021-02-01 12:35:05,389484326
XRPUSDT,10908442698,SELL,-0.0056,0.00314585,2021-02-01 12:35:41,389484326
XRPUSDT,10908442698,SELL,-0.01057,0.00424008,2021-02-01 12:35:41,389484326
XRPUSDT,10908442698,SELL,-0.00105,0.00042120,2021-02-01 12:35:41,389484326
BTCUSDT,13686632554,BUY,0.0,0.13689961,2021-02-06 01:10:02,389484326
BTCUSDT,12566291226,SELL,21.9452,1.10830656,2021-01-20 18:49:41,389484326
BTCUSDT,12331091444,BUY,0.0,0.07048868,2021-01-17 08:22:09,389484326
BTCUSDT,12628406123,SELL,11.00840697,0.64783520,2021-01-21 14:40:24,389484326
BTCUSDT,12545546798,BUY,0.0,0.28965574,2021-01-20 18:01:10,389484326
BTCUSDT,11860044297,SELL,2.468,0.01412336,2021-01-11 10:20:11,389484326
ETHUSDT,8389765490771568372,BUY,0.0,0.00976288,2021-01-10 22:24:17,389484326
XRPUSDT,10900528644,SELL,32.9802,1.88766672,2021-02-01 09:53:48,389484326
XRPUSDT,10904563010,SELL,0.0,0.00128919,2021-02-01 11:05:17,389484326
XRPUSDT,10904563010,SELL,0.0,0.17017378,2021-02-01 11:05:17,389484326
BTCUSDT,13686632554,BUY,0.0,0.07605350,2021-02-06 01:10:02,389484326
